"","id10","N","dec10","grp10","anio","comuna"
"8473","L031",15,"Celulitis de otras partes de los miembros","",2015,"Quintero"
"8474","L032",2,"Celulitis de la cara","",2015,"Quintero"
"8475","L038",1,"Celulitis de otros sitios","",2015,"Quintero"
"8476","L039",3,"Celulitis de sitio no especificado","",2015,"Quintero"
"8477","L049",1,"Linfadenitis aguda de sitio no especificado","",2015,"Quintero"
"8478","L059",3,"Quiste pilonidal sin absceso","",2015,"Quintero"
"8479","L409",3,"Psoriasis, no especificada","",2015,"Quintero"
"8480","L500",1,"Urticaria alergica","",2015,"Quintero"
"8481","L509",1,"Urticaria, no especificada","",2015,"Quintero"
"8482","L984",3,"Ulcera cronica de la piel, no clasificada en otra parte","",2015,"Quintero"
"8483","M009",2,"Artritis piogena, no especificada","",2015,"Quintero"
"8484","M069",1,"Artritis reumatoide, no especificada","",2015,"Quintero"
"8485","M119",1,"Artropatia por cristales, no especificada","",2015,"Quintero"
"8486","M130",1,"Poliartritis, no especificada","",2015,"Quintero"
"8487","M160",1,"Coxartrosis primaria, bilateral","",2015,"Quintero"
"8488","M161",1,"Otras coxartrosis primarias","",2015,"Quintero"
"8489","M169",2,"Coxartrosis, no especificada","",2015,"Quintero"
"8490","M179",2,"Gonartrosis, no especificada","",2015,"Quintero"
"8491","M199",4,"Artrosis, no especificada","",2015,"Quintero"
"8492","M201",2,"Hallux valgus (adquirido)","",2015,"Quintero"
"8493","M205",1,"Otras deformidades (adquiridas) del (de los) dedo(s) del pie","",2015,"Quintero"
"8494","M216",1,"Otras deformidades adquiridas del tobillo y del pie","",2015,"Quintero"
"8495","M222",1,"Trastornos rotulofemorales","",2015,"Quintero"
"8496","M224",1,"Condromalacia de la rotula","",2015,"Quintero"
"8497","M230",1,"Menisco quistico","",2015,"Quintero"
"8498","M231",2,"Menisco discoide (congenito)","",2015,"Quintero"
"8499","M233",18,"Otros trastornos de los meniscos","",2015,"Quintero"
"8500","M236",3,"Otra ruptura espontanea del (de los) ligamento(s) de la rodilla","",2015,"Quintero"
"8501","M239",6,"Trastornos interno de la rodilla, no especificado","",2015,"Quintero"
"8502","M255",3,"Dolor en articulacion","",2015,"Quintero"
"8503","M329",1,"Lupus eritematoso sistemico, sin otra especificacion","",2015,"Quintero"
"8504","M414",3,"Escoliosis neuromuscular","",2015,"Quintero"
"8505","M419",1,"Escoliosis, no especificada","",2015,"Quintero"
"8506","M502",1,"Otros desplazamientos del disco cervical","",2015,"Quintero"
"8507","M512",4,"Otros desplazamientos especificados de disco intervertebral","",2015,"Quintero"
"8508","M519",4,"Trastornos de los discos intervertebrales, no especificado","",2015,"Quintero"
"8509","M539",2,"Dorsopatia, no especificada","",2015,"Quintero"
"8510","M544",1,"Lumbago con ciatica","",2015,"Quintero"
"8511","M545",2,"Lumbago no especificado","",2015,"Quintero"
"8512","M546",1,"Dolor en la columna dorsal","",2015,"Quintero"
"8513","M612",1,"Calcificacion y osificacion paralitica del musculo","",2015,"Quintero"
"8514","M622",1,"Infarto isquemico del musculo","",2015,"Quintero"
"8515","M653",1,"Dedo en gatillo","",2015,"Quintero"
"8516","M665",1,"Ruptura espontanea de tendon no especificado","",2015,"Quintero"
"8517","M679",1,"Hipertrofia sinovial y tendinoso, no especificado","",2015,"Quintero"
"8518","M705",1,"Otras bursitis de la rodilla","",2015,"Quintero"
"8519","M712",1,"Quiste sinovial del hueco popliteo [de baker]","",2015,"Quintero"
"8520","M751",6,"Sindrome de manguito rotatorio","",2015,"Quintero"
"8521","M758",1,"Otras lesiones del hombro","",2015,"Quintero"
"8522","M759",1,"Lesiones del hombro, no especificada","",2015,"Quintero"
"8523","M762",2,"Espolon de la cresta iliaca","",2015,"Quintero"
"8524","M793",1,"Paniculitis, no especificada","",2015,"Quintero"
"8525","M796",1,"Dolor en miembro","",2015,"Quintero"
"8526","M841",1,"Falta de consolidacion de fractura [seudoartrosis]","",2015,"Quintero"
"8527","M844",1,"Fractura patologica, no clasificada en otra parte","",2015,"Quintero"
"8528","M854",1,"Quiste oseo solitario","",2015,"Quintero"
"8529","M855",1,"Quiste oseo aneurismatico","",2015,"Quintero"
"8530","M861",1,"Otras osteomielitis agudas","",2015,"Quintero"
"8531","M866",1,"Otras osteomielitis cronicas","",2015,"Quintero"
"8532","M868",1,"Otras osteomielitis","",2015,"Quintero"
"8533","M869",3,"Osteomielitis, no especificada","",2015,"Quintero"
"8534","M938",1,"Otras osteocondropatias especificadas","",2015,"Quintero"
"8535","M950",1,"Deformidad adquirida de la nariz","",2015,"Quintero"
"8536","M952",1,"Otras deformidades adquiridas de la cabeza","",2015,"Quintero"
"8537","N029",2,"Hematuria recurrente y persistente: no especificada","",2015,"Quintero"
"8538","N030",1,"Sindrome nefritico cronico: anomalia glomerular minima","",2015,"Quintero"
"8539","N049",1,"Sindrome nefrotico: no especificada","",2015,"Quintero"
"8540","N059",1,"Sindrome nefritico no especificado: no especificada","",2015,"Quintero"
"8541","N118",2,"Otras nefritis tubulointersticiales cronicas","",2015,"Quintero"
"8542","N133",1,"Otras hidronefrosis y las no especificadas","",2015,"Quintero"
"8543","N179",1,"Insuficiencia renal aguda, no especificada","",2015,"Quintero"
"8544","N189",7,"Insuficiencia renal cronica, no especificada","",2015,"Quintero"
"8545","N200",4,"Calculo del riñon","",2015,"Quintero"
"8546","N201",5,"Calculo del ureter","",2015,"Quintero"
"8547","N202",3,"Calculo del riñon con calculo del ureter","",2015,"Quintero"
"8548","N209",4,"Calculo urinario, no especificado","",2015,"Quintero"
"8549","N210",1,"Calculo en la vejiga","",2015,"Quintero"
"8550","N211",2,"Calculo en la uretra","",2015,"Quintero"
"8551","N219",1,"Calculo de las vias urinarias inferiores, no especificado","",2015,"Quintero"
"8552","N289",2,"Trastorno del riñon y del ureter, no especificado","",2015,"Quintero"
"8553","N340",1,"Absceso uretral","",2015,"Quintero"
"8554","N359",2,"Estrechez uretral, no especificada","",2015,"Quintero"
"8555","N368",2,"Otros trastornos especificados de la uretra","",2015,"Quintero"
"8556","N390",32,"Infeccion de vias urinarias, sitio no especificado","",2015,"Quintero"
"8557","N393",1,"Incontinencia urinaria por tension","",2015,"Quintero"
"8558","N394",3,"Otras incontinencias urinarias especificadas","",2015,"Quintero"
"8559","N410",1,"Prostatitis aguda","",2015,"Quintero"
"8560","N428",1,"Otros trastornos especificados de la prostata","",2015,"Quintero"
"8561","N430",1,"Hidrocele enquistado","",2015,"Quintero"
"8562","N450",1,"Orquitis, epididimitis y orquiepididimitis con absceso","",2015,"Quintero"
"8563","N459",2,"Orquitis, epididimitis y orquiepididimitis sin absceso","",2015,"Quintero"
"8564","N484",1,"Impotencia de origen organico","",2015,"Quintero"
"8565","N492",1,"Trastornos inflamatorios del escroto","",2015,"Quintero"
"8566","N498",1,"Otros trastornos inflamatorios de los organos genitales masculinos","",2015,"Quintero"
"8567","N508",1,"Otros trastornos especificados de los organos genitales masculinos","",2015,"Quintero"
"8568","N649",1,"Trastorno de la mama, no especificado","",2015,"Quintero"
"8569","N701",1,"Salpingitis y ooforitis cronica","",2015,"Quintero"
"8570","N709",3,"Salpingitis y ooforitis, no especificadas","",2015,"Quintero"
"8571","N739",3,"Enfermedad inflamatoria pelvica femenina, no especificada","",2015,"Quintero"
"8572","N751",2,"Absceso de la glandula de bartholin","",2015,"Quintero"
"8573","N760",1,"Vaginitis aguda","",2015,"Quintero"
"8574","N764",1,"Absceso vulvar","",2015,"Quintero"
"8575","N800",3,"Endometriosis del utero","",2015,"Quintero"
"8576","N818",1,"Otros prolapsos genitales femeninos","",2015,"Quintero"
"8577","N819",10,"Prolapso genital femenino, no especificado","",2015,"Quintero"
"8578","N832",1,"Otros quistes ovaricos y los no especificados","",2015,"Quintero"
"8579","N835",1,"Torsion de ovario, pediculo de ovario y trompa de falopio","",2015,"Quintero"
"8580","N838",1,"Otros trastornos no inflamatorios del ovario, de la trompa de falopio y del ligamento ancho","",2015,"Quintero"
"8581","N840",3,"Polipo del cuerpo del utero","",2015,"Quintero"
"8582","N849",1,"Polipo del tracto genital femenino, no especificado","",2015,"Quintero"
"8583","N850",3,"Hiperplasia de glandula del endometrio","",2015,"Quintero"
"8584","N851",1,"Hiperplasia adenomatosa del endometrio","",2015,"Quintero"
"8585","N859",1,"Trastorno no inflamatorio del utero, no especificado","",2015,"Quintero"
"8586","N906",1,"Hipertrofia de la vulva","",2015,"Quintero"
"8587","N907",1,"Quiste de la vulva","",2015,"Quintero"
"8588","N908",1,"Otros trastornos no inflamatorios especificados de la vulva y del perineo","",2015,"Quintero"
"8589","N921",2,"Menstruacion excesiva y frecuente con ciclo irregular","",2015,"Quintero"
"8590","N950",2,"Hemorragia postmenopausica","",2015,"Quintero"
"8591","N992",1,"Adherencias postoperatorias de la vagina","",2015,"Quintero"
"8592","N998",1,"Otros trastornos del sistema genitourinario consecutivos a procedimientos","",2015,"Quintero"
"8593","O001",2,"Embarazo tubarico","",2015,"Quintero"
"8594","O021",17,"Aborto retenido","",2015,"Quintero"
"8595","O030",4,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana","",2015,"Quintero"
"8596","O031",1,"Aborto espontaneo: incompleto, complicado por hemorragia excesiva o tardia","",2015,"Quintero"
"8597","O034",1,"Aborto espontaneo: incompleto, sin complicacion","",2015,"Quintero"
"8598","O039",9,"Aborto espontaneo: completo o no especificado, sin complicacion","",2015,"Quintero"
"8599","O064",5,"Aborto no especificado: incompleto, sin complicacion","",2015,"Quintero"
"8600","O068",2,"Aborto no especificado: completo o no especificado, con otras complicaciones especificadas y las no especificadas","",2015,"Quintero"
"8601","O069",2,"Aborto no especificado: completo o no especificado, sin complicacion","",2015,"Quintero"
"8602","O089",1,"Complicacion no especificada consecutiva al aborto, al embarazo ectopico y al embarazo molar","",2015,"Quintero"
"8603","O100",3,"Hipertension esencial preexistente que complica el embarazo, el parto y el puerperio","",2015,"Quintero"
"8604","O120",5,"Edema gestacional","",2015,"Quintero"
"8605","O141",2,"Preeclampsia severa","",2015,"Quintero"
"8606","O149",2,"Preeclampsia, no especificada","",2015,"Quintero"
"8607","O200",4,"Amenaza de aborto","",2015,"Quintero"
"8608","O210",1,"Hiperemesis gravidica leve","",2015,"Quintero"
"8609","O212",1,"Hiperemesis gravidica tardia","",2015,"Quintero"
"8610","O230",9,"Infeccion del riñon en el embarazo","",2015,"Quintero"
"8611","O235",1,"Infeccion genital en el embarazo","",2015,"Quintero"
"8612","O239",9,"Otras infeccion y las no especificadas de las vias genitourinarias en el embarazo","",2015,"Quintero"
"8613","O249",8,"Diabetes mellitus no especificada, en el embarazo","",2015,"Quintero"
"8614","O260",1,"Aumento excesivo de peso en el embarazo","",2015,"Quintero"
"8615","O268",4,"Otras complicaciones especificadas relacionadas con el embarazo","",2015,"Quintero"
"8616","O342",2,"Atencion materna por cicatriz uterina debida a cirugia previa","",2015,"Quintero"
"8617","O343",1,"Atencion materna por incompetencia del cuello uterino","",2015,"Quintero"
"8618","O344",1,"Atencion materna por otra anormalidad del cuello uterino","",2015,"Quintero"
"8619","O349",7,"Atencion materna por anormalidad no especificada de organo pelviano","",2015,"Quintero"
"8620","O364",4,"Atencion materna por muerte intrauterina","",2015,"Quintero"
"8621","O410",1,"Oligohidramnios","",2015,"Quintero"
"8622","O429",6,"Ruptura prematura de las membranas, sin otra especificacion","",2015,"Quintero"
"8623","O468",1,"Otras hemorragias anteparto","",2015,"Quintero"
"8624","O469",2,"Hemorragia anteparto, no especificada","",2015,"Quintero"
"8625","O470",29,"Falso trabajo de parto antes de la 37 semanas completas de gestacion","",2015,"Quintero"
"8626","O471",7,"Falso trabajo de parto antes de la 37 y mas semanas completas de gestacion","",2015,"Quintero"
"8627","O479",14,"Falso trabajo de parto sin otra especificacion","",2015,"Quintero"
"8628","O621",2,"Inercia uterina secundaria","",2015,"Quintero"
"8629","O655",25,"Trabajo de parto obstruido debido a anomalias de los organos pelvianos maternos","",2015,"Quintero"
"8630","O658",2,"Trabajo de parto obstruido debido a otras anomalias pelvianas maternas","",2015,"Quintero"
"8631","O680",3,"Trabajo de parto y parto complicados por anomalias de la frecuencia cardiaca fetal","",2015,"Quintero"
"8632","O721",2,"Otras hemorragias postparto inmediatas","",2015,"Quintero"
"8633","O800",5,"Parto unico espontaneo, presentacion cefalica de vertice","",2015,"Quintero"
"8634","O808",1,"Parto unico espontaneo, otras presentaciones","",2015,"Quintero"
"8635","O809",189,"Parto unico espontaneo, sin otra especificacion","",2015,"Quintero"
"8636","O820",25,"Parto por cesarea electiva","",2015,"Quintero"
"8637","O821",3,"Parto por cesarea de emergencia","",2015,"Quintero"
"8638","O829",97,"Parto por cesarea, sin otra especificacion","",2015,"Quintero"
"8639","O838",1,"Otros partos unicos asistidos especificados","",2015,"Quintero"
"8640","O839",1,"Parto unico asistido, sin otra especificacion","",2015,"Quintero"
"8641","O842",1,"Parto multiple, todos por cesarea","",2015,"Quintero"
"8642","O860",1,"Infeccion de herida quirurgica obstetrica","",2015,"Quintero"
"8643","O864",1,"Pirexa de origen desconocido consecutiva al parto","",2015,"Quintero"
"8644","O894",1,"Cefalalgia inducida por la anestesia espinal o epidural administradas durante el puerperio","",2015,"Quintero"
"8645","O908",2,"Otras complicaciones puerperales, no clasificadas en otra parte","",2015,"Quintero"
"8646","O911",1,"Absceso de la mama asociado con el parto","",2015,"Quintero"
"8647","O981",1,"Sifilis que complica el embarazo, el parto y el puerperio","",2015,"Quintero"
"8648","O989",1,"Enfermedad infecciosa y parasitaria materna no especificada que complica el embarazo, el parto y el puerperio","",2015,"Quintero"
"8649","O993",3,"Trastornos mentales y enfermedades del sistema nervioso que complican el embarazo, el parto y el puerperio","",2015,"Quintero"
"8650","O996",4,"Enfermedades del sistema digestivo que complican el embarazo, el parto y el puerperio","",2015,"Quintero"
"8651","O997",1,"Enfermedades de la piel y de tejido subcutaneo que complican el embarazo, el parto y el puerperio","",2015,"Quintero"
"8652","O998",3,"Otras enfermedades especificadas y afecciones que complican el embarazo, el parto y el puerperio","",2015,"Quintero"
"8653","P002",1,"Feto y recien nacido afectados por enfermedades infecciosas y parasitarias de la madre","",2015,"Quintero"
"8654","P004",1,"Feto y recien nacido afectados por trastornos nutricionales de la madre","",2015,"Quintero"
"8655","P009",1,"Feto y recien nacido afectados por afeccion materna no especificada","",2015,"Quintero"
"8656","P019",15,"Feto y recien nacido afectados por complicaciones maternas no especificadas del embarazo","",2015,"Quintero"
"8657","P027",1,"Feto y recien nacido afectados por corioamnionitis","",2015,"Quintero"
"8658","P039",2,"Feto y recien nacido afectados por complicaciones no especificadas del trabajo de parto y del parto","",2015,"Quintero"
"8659","P044",1,"Feto y recien nacido afectados por drogadiccion materna","",2015,"Quintero"
"8660","P050",2,"Bajo peso para la edad gestacional","",2015,"Quintero"
"8661","P051",1,"Pequeño para edad gestacional","",2015,"Quintero"
"8662","P071",1,"Otro peso bajo al nacer","",2015,"Quintero"
"8663","P073",7,"Otros recien nacidos pretermino","",2015,"Quintero"
"8664","P210",2,"Asfixia del nacimiento, severa","",2015,"Quintero"
"8665","P219",1,"Asfixia del nacimiento, no especificada","",2015,"Quintero"
"8666","P220",5,"Sindrome de dificultad respiratoria del recien nacido","",2015,"Quintero"
"8667","P221",1,"Taquipnea transitoria del recien nacido","",2015,"Quintero"
"8668","P228",3,"Otras dificultades respiratorias del recien nacido","",2015,"Quintero"
"8669","P240",1,"Aspiracion neonatal de meconio","",2015,"Quintero"
"8670","P283",2,"Apnea primaria del sueño del recien nacido","",2015,"Quintero"
"8671","P285",1,"Insuficiencia respiratoria del recien nacido","",2015,"Quintero"
"8672","P290",1,"Insuficiencia cardiaca neonatal","",2015,"Quintero"
"8673","P369",8,"Sepsis bacteriana del recien nacido, no especificada","",2015,"Quintero"
"8674","P398",1,"Otras infecciones especificadas propias del periodo perinatal","",2015,"Quintero"
"8675","P542",1,"Hemorragia rectal neonatal","",2015,"Quintero"
"8676","P550",2,"Incompatibilidad rh del feto y del recien nacido","",2015,"Quintero"
"8677","P559",1,"Enfermedad hemolitica del feto y del recien nacido, no especificada","",2015,"Quintero"
