"","id10","N","dec10","grp10","anio"
"4858","E872",1,"Acidosis","",2009
"4859","E881",5,"Lipodistrofia, no clasificada en otra parte","",2009
"4860","F100",3,"Trastornos mentales y del comportamiento debidos al uso del alcohol: intoxicacion aguda","",2009
"4861","F102",3,"Trastornos mentales y del comportamiento debidos al uso del alcohol: sindrome de dependencia","",2009
"4862","F103",4,"Trastornos mentales y del comportamiento debidos al uso del alcohol: estado de abstinencia","",2009
"4863","F130",12,"Trastornos mentales y del comportamiento debidos al uso de sedantes o hipnoticos: intoxicacion aguda","",2009
"4864","F191",1,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: uso nocivo","",2009
"4865","F192",1,"Trastornos mentales y del comportamiento debidos al uso de multiples drogas y al uso de otras sustancias psicoactivas: sindrome de dependencia","",2009
"4866","F200",1,"Esquizofrenia paranoide","",2009
"4867","F201",1,"Esquizofrenia hebefrenica","",2009
"4868","F209",5,"Esquizofrenia, no especificada","",2009
"4869","F220",1,"Trastorno delirante","",2009
"4870","F239",1,"Trastorno psicotico agudo y transitorio, no especificado de tipo esquizofrenico","",2009
"4871","F259",1,"Trastorno esquizoafectivo, no especificado","",2009
"4872","F319",1,"Trastorno afectivo bipolar, no especificado","",2009
"4873","F329",7,"Episodio depresivo, no especificado","",2009
"4874","F333",1,"Trastorno depresivo recurrente, episodio depresivo grave presente, con sintomas psicoticos","",2009
"4875","F412",1,"Trastorno mixto de ansiedad y depresion","",2009
"4876","F439",1,"Reaccion al estres grave, no especificada","",2009
"4877","F448",2,"Otros trastornos disociativos [de conversion]","",2009
"4878","F449",1,"Trastorno disociativo [de conversion], no especificado","",2009
"4879","F609",1,"Trastorno de la personalidad, no especificado","",2009
"4880","F844",1,"Trastorno hiperactivo asociado con retraso mental y movimientos estereotipados","",2009
"4881","G242",1,"Distonia idiopatica no familiar","",2009
"4882","G409",7,"Epilepsia, tipo no especificado","",2009
"4883","G439",1,"Migraña, no especificada","",2009
"4884","G442",1,"Cefalea debida a tension","",2009
"4885","G459",1,"Isquemia cerebral transitoria, sin otra especificacion","",2009
"4886","G479",1,"Trastorno del sueño, no especificado","",2009
"4887","G560",7,"Sindrome del tunel carpiano","",2009
"4888","G587",1,"Mononeuritis multiple","",2009
"4889","G588",1,"Otras mononeuropatias especificadas","",2009
"4890","G629",1,"Polineuropatia, no especificada","",2009
"4891","G729",1,"Miopatia, no especificada","",2009
"4892","G932",1,"Hipertension intracraneal benigna","",2009
"4893","G934",1,"Encefalopatia no especificada","",2009
"4894","G960",1,"Perdida de liquido cefalorraquideo","",2009
"4895","G971",1,"Otra reaccion a la puncion espinal y lumbar","",2009
"4896","H000",1,"Orzuelo y otras inflamaciones profundas del parpado","",2009
"4897","H043",1,"Inflamacion aguda y la no especificada de las vias lagrimales","",2009
"4898","H045",1,"Estenosis e insuficiencia de las vias lagrimales","",2009
"4899","H110",1,"Pterigion","",2009
"4900","H269",2,"Catarata, no especificada","",2009
"4901","H332",1,"Desprendimiento seroso de la retina","",2009
"4902","H512",1,"Oftalmoplejia internuclear","",2009
"4903","H532",1,"Diplopia","",2009
"4904","H669",1,"Otitis media, no especificada","",2009
"4905","H739",1,"Trastorno de la membrana timpanica, no especificado","",2009
"4906","H809",1,"Otosclerosis, no especificada","",2009
"4907","H819",3,"Trastorno de la funcion vestibular, no especificado","",2009
"4908","H919",1,"Hipoacusia, no especificada","",2009
"4909","I110",1,"Enfermedad cardiaca hipertensiva con insuficiencia cardiaca (congestiva)","",2009
"4910","I139",1,"Enfermedad cardiorrenal hipertensiva, no especificada","",2009
"4911","I159",1,"Hipertension secundaria, no especificada","",2009
"4912","I200",6,"Angina inestable","",2009
"4913","I209",2,"Angina de pecho, no especificada","",2009
"4914","I210",1,"Infarto transmural agudo del miocardio de la pared anterior","",2009
"4915","I219",17,"Infarto agudo del miocardio, sin otra especificacion","",2009
"4916","I259",5,"Enfermedad isquemia cronica del corazon, no especificada","",2009
"4917","I269",3,"Embolia pulmonar sin mencion de corazon pulmonar agudo","",2009
"4918","I270",1,"Hipertension pulmonar primaria","",2009
"4919","I289",1,"Enfermedad de los vasos pulmonares, no especificada","",2009
"4920","I350",1,"Estenosis (de la valvula) aortica","",2009
"4921","I351",1,"Insuficiencia (de la valvula) aortica","",2009
"4922","I424",1,"Fibroelastosis endocardica","",2009
"4923","I442",4,"Bloqueo auriculoventricular completo","",2009
"4924","I458",1,"Otros trastornos especificados de la conduccion","",2009
"4925","I469",2,"Paro cardiaco, no especificado","",2009
"4926","I471",4,"Taquicardia supraventricular","",2009
"4927","I490",10,"Fibrilacion y aleteo ventricular","",2009
"4928","I498",1,"Otras arritmias cardiacas especificadas","",2009
"4929","I500",10,"Insuficiencia cardiaca congestiva","",2009
"4930","I509",7,"Insuficiencia cardiaca, no especificada","",2009
"4931","I516",3,"Enfermedad cardiovascular, no especificada","",2009
"4932","I519",5,"Enfermedad cardiaca, no especificada","",2009
"4933","I609",1,"Hemorragia subaracnoidea, no especificada","",2009
"4934","I619",6,"Hemorragia intraencefalica, no especificada","",2009
"4935","I620",3,"Hemorragia subdural (aguda) (no traumatica)","",2009
"4936","I639",1,"Infarto cerebral, no especificado","",2009
"4937","I671",2,"Aneurisma cerebral, sin ruptura","",2009
"4938","I678",18,"Otras enfermedades cerebrovasculares especificadas","",2009
"4939","I679",1,"Enfermedad cerebrovascular, no especificada","",2009
"4940","I714",1,"Aneurisma de la aorta abdominal, sin mencion de ruptura","",2009
"4941","I720",1,"Aneurisma de la arteria carotida","",2009
"4942","I728",1,"Aneurisma de otras arterias especificadas","",2009
"4943","I729",1,"Aneurisma de sitio no especificado","",2009
"4944","I744",1,"Embolia y trombosis de arterias de los miembros, no especificadas","",2009
"4945","I776",1,"Arteritis, no especificada","",2009
"4946","I779",3,"Trastornos de arterias y arteriolas, no especificado","",2009
"4947","I802",2,"Flebitis y tromboflebitis de otros vasos profundos de los miembros inferiores","",2009
"4948","I803",1,"Flebitis y tromboflebitis de los miembros inferiores, no especificada","",2009
"4949","I829",3,"Embolia y trombosis de vena no especificada","",2009
"4950","I830",3,"Venas varicosas de los miembros inferiores con ulcera","",2009
"4951","I839",14,"Venas varicosas de los miembros inferiores sin ulcera ni inflamacion","",2009
"4952","I841",3,"Hemorroides internas con otras complicaciones","",2009
"4953","I844",1,"Hemorroides externas con otras complicaciones","",2009
"4954","I848",2,"Hemorroides no especificadas, con otras complicaciones","",2009
"4955","I849",1,"Hemorroides no especificadas, sin complicacion","",2009
"4956","I861",1,"Varices escrotales","",2009
"4957","I889",2,"Linfadenitis inespecifica no especificada","",2009
"4958","J039",5,"Amigdalitis aguda, no especificada","",2009
"4959","J050",2,"Laringitis obstructiva, aguda [crup]","",2009
"4960","J069",2,"Infeccion aguda de las vias respiratorias superiores, no especificada","",2009
"4961","J111",1,"Influenza con otras manifestaciones respiratorias, virus no identificado","",2009
"4962","J121",5,"Neumonia debida a virus sincitial respiratorio","",2009
"4963","J129",1,"Neumonia viral, no especificada","",2009
"4964","J157",2,"Neumonia debida a mycoplasma pneumoniae","",2009
"4965","J159",1,"Neumonia bacteriana, no especificada","",2009
"4966","J180",3,"Bronconeumonia, no especificada","",2009
"4967","J181",6,"Neumonia lobar, no especificada","",2009
"4968","J188",1,"Otras neumonias, de microorganismo no especificado","",2009
"4969","J189",149,"Neumonia, no especificada","",2009
"4970","J205",4,"Bronquitis aguda debida a virus sincitial respiratorio","",2009
"4971","J209",24,"Bronquitis aguda, no especificada","",2009
"4972","J219",4,"Bronquiolitis aguda, no especificada","",2009
"4973","J322",2,"Sinusitis etmoidal cronica","",2009
"4974","J329",1,"Sinusitis cronica, no especificada","",2009
"4975","J342",4,"Desviacion del tabique nasal","",2009
"4976","J343",1,"Hipertrofia de los cornetes nasales","",2009
"4977","J350",7,"Amigdalitis cronica","",2009
"4978","J351",2,"Hipertrofia de las amigdalas","",2009
"4979","J352",5,"Hipertrofia de las adenoides","",2009
"4980","J353",2,"Hipertrofia de las amigdalas con hipertrofia de las adenoides","",2009
"4981","J358",4,"Otras enfermedades cronicas de las amigdalas y de las adenoides","",2009
"4982","J359",2,"Enfermedad cronicas de las amigdalas y de las adenoides, no especificada","",2009
"4983","J439",1,"Enfisema, no especificado","",2009
"4984","J441",3,"Enfermedad pulmonar obstructiva cronica con exacerbacion aguda, no especificada","",2009
"4985","J448",2,"Otras enfermedades pulmonares obstructivas cronicas especificadas","",2009
"4986","J449",6,"Enfermedad pulmonar obstructiva cronica, no especificada","",2009
"4987","J459",2,"Asma, no especificada","",2009
"4988","J690",2,"Neumonitis debida a aspiracion de alimento o vomito","",2009
"4989","J841",2,"Otras enfermedades pulmonares intersticiales con fibrosis","",2009
"4990","J850",1,"Gangrena y necrosis del pulmon","",2009
"4991","J869",1,"Piotorax sin fistula","",2009
"4992","J960",1,"Insuficiencia respiratoria aguda","",2009
"4993","J969",2,"Insuficiencia respiratoria, no especificada","",2009
"4994","J984",12,"Otros trastornos del pulmon","",2009
"4995","J989",1,"Trastorno respiratorio, no especificado","",2009
"4996","K029",1,"Caries dental, no especificada","",2009
"4997","K047",7,"Absceso periapical sin fistula","",2009
"4998","K070",1,"Anomalias evidentes del tamaño de los maxilares","",2009
"4999","K098",1,"Otros quistes de la region bucal, no clasificados en otra parte","",2009
"5000","K102",4,"Afecciones inflamatorias de los maxilares","",2009
"5001","K122",4,"Celulitis y absceso de boca","",2009
"5002","K148",2,"Otras enfermedades de la lengua","",2009
"5003","K219",1,"Enfermedad del reflujo gastroesofagico sin esofagitis","",2009
"5004","K222",2,"Obstruccion del esofago","",2009
"5005","K251",2,"Ulcera gastrica aguda con perforacion","",2009
"5006","K259",3,"Ulcera gastrica no especificada como aguda ni cronica, sin hemorragia ni perforacion","",2009
"5007","K262",1,"Ulcera duodenal aguda con hemorragia y perforacion","",2009
"5008","K281",1,"Ulcera gastroyeyunal aguda con perforacion","",2009
"5009","K291",1,"Otras gastritis agudas","",2009
"5010","K292",1,"Gastritis alcoholica","",2009
"5011","K316",1,"Fistula del estomago y del duodeno","",2009
"5012","K350",6,"Apendicitis aguda con peritonitis generalizada","",2009
"5013","K359",50,"Apendicitis aguda, no especificada","",2009
"5014","K400",1,"Hernia inguinal bilateral con obstruccion, sin gangrena","",2009
"5015","K402",3,"Hernia inguinal bilateral, sin obstruccion ni gangrena","",2009
"5016","K409",35,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena","",2009
"5017","K413",1,"Hernia femoral unilateral o no especificada, con obstruccion, sin gangrena","",2009
"5018","K429",5,"Hernia umbilical sin obstruccion ni gangrena","",2009
"5019","K449",1,"Hernia diafragmatica sin obstruccion ni gangrena","",2009
"5020","K469",2,"Hernia abdominal no especificada, sin obstruccion ni gangrena","",2009
"5021","K509",1,"Enfermedad de crohn, no especificada","",2009
"5022","K529",13,"Colitis y gastroenteritis no infecciosas, no especificadas","",2009
"5023","K550",1,"Trastorno vascular agudo de los intestinos","",2009
"5024","K551",1,"Trastorno vascular cronico del intestino","",2009
"5025","K564",1,"Otras obstrucciones del intestino","",2009
"5026","K566",4,"Otras obstrucciones intestinales y las no especificadas","",2009
"5027","K579",6,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso","",2009
"5028","K590",2,"Constipacion","",2009
"5029","K591",1,"Diarrea funcional","",2009
"5030","K599",1,"Trastorno funcional intestinal, no especificado","",2009
"5031","K610",5,"Absceso anal","",2009
"5032","K625",1,"Hemorragia del ano y del recto","",2009
"5033","K628",1,"Otras enfermedades especificadas del ano y del recto","",2009
"5034","K650",1,"Peritonitis aguda","",2009
"5035","K661",1,"Hemoperitoneo","",2009
"5036","K668",1,"Otros trastornos especificados del peritoneo","",2009
"5037","K703",1,"Cirrosis hepatica alcoholica","",2009
"5038","K720",1,"Insuficiencia hepatica aguda o subaguda","",2009
"5039","K729",2,"Insuficiencia hepatica, no especificada","",2009
"5040","K759",1,"Enfermedad inflamatoria del higado, no especificada","",2009
"5041","K769",2,"Enfermedad del higado, no especificada","",2009
"5042","K800",3,"Calculo de la vesicula biliar con colecistitis aguda","",2009
"5043","K801",1,"Calculo de la vesicula biliar con otra colecistitis","",2009
"5044","K802",30,"Calculo de la vesicula biliar sin colecistitis","",2009
"5045","K805",6,"Calculo de conducto biliar sin colangitis ni colecistitis","",2009
"5046","K808",7,"Otras colelitiasis","",2009
"5047","K810",12,"Colecistitis aguda","",2009
"5048","K819",1,"Colecistitis, no especificada","",2009
"5049","K828",1,"Otras enfermedades especificadas de la vesicula biliar","",2009
"5050","K830",2,"Colangitis","",2009
"5051","K920",17,"Hematemesis","",2009
"5052","K921",1,"Melena","",2009
"5053","L020",4,"Absceso cutaneo, furunculo y antrax de la cara","",2009
"5054","L021",2,"Absceso cutaneo, furunculo y antrax de la cuello","",2009
"5055","L023",1,"Absceso cutaneo, furunculo y antrax de gluteos","",2009
"5056","L024",2,"Absceso cutaneo, furunculo y antrax de miembro","",2009
"5057","L030",2,"Celulitis de los dedos de la mano y del pie","",2009
"5058","L031",28,"Celulitis de otras partes de los miembros","",2009
"5059","L032",15,"Celulitis de la cara","",2009
"5060","L050",2,"Quiste pilonidal con absceso","",2009
"5061","L089",3,"Infeccion local de la piel y del tejido subcutaneo, no especificada","",2009
"5062","L303",1,"Dermatitis infecciosa","",2009
"5063","L509",1,"Urticaria, no especificada","",2009
"5064","L905",2,"Fibrosis y afecciones cicatriciales de la piel","",2009
"5065","L910",1,"Cicatriz queloide","",2009
"5066","L984",1,"Ulcera cronica de la piel, no clasificada en otra parte","",2009
"5067","M009",1,"Artritis piogena, no especificada","",2009
"5068","M139",2,"Artritis, no especificada","",2009
"5069","M160",1,"Coxartrosis primaria, bilateral","",2009
